Company Name,Job Title,Role,Salaries Reported,Location,Salary
Intel Corporation,Data Scientist,Specialist,8,Bangalore,"₹14,53,427/yr"
Mobile Premier League,Data Scientist,Specialist,2,Bangalore,"₹24,04,581/yr"
Elasto Tech Industries,Data Scientist,Manager,1,Bangalore,"₹25,58,545/yr"
dhiOmics Analytics Solutions,Data Scientist,Specialist,1,Bangalore,"₹3,28,796/yr"
BRIDGEi2i,Machine Learning Engineer,Specialist,1,Bangalore,"₹2,39,222/yr"
Digité,Data Scientist,Specialist,1,Bangalore,"₹8,11,180/yr"
Microsoft,Data Analyst,Specialist,2,New Delhi,"₹7,44,945/yr"
Nestlé,Data Scientist,Specialist,1,Mumbai,"₹2,57,976/yr"
Episource,Data Scientist,Specialist,3,Mumbai,"₹8,94,949/yr"
Intangles,Machine Learning Engineer,Specialist,1,Pune,"₹10,42,947/yr"
Ignitarium Technology Solutions,Machine Learning Engineer,Specialist,3,Bangalore,"₹7,30,063/yr"
VINAYA KUMAR,Data Scientist,Specialist,1,Mumbai,"₹40,29,337/yr"
Wipro,Data Analyst,Specialist,14,New Delhi,"₹5,93,140/yr"
Xerago,Data Analyst,Specialist,1,Mumbai,"₹1,37,664/yr"
Cogent Data Solutions,Data Analyst,Specialist,2,Hyderabad,"₹2,86,512/yr"
CareerNet Consulting,Machine Learning Engineer,Specialist,1,Bangalore,"₹4,19,876/yr"
Aera Technology Associate,Machine Learning Engineer,Specialist,1,Pune,"₹10,07,334/yr"
Cisco Systems,Data Scientist,Specialist,1,Bangalore,"₹11,43,861/yr"
E-rachit Technologies,Data Analyst,Specialist,1,Hyderabad,"₹12,10,770/yr"
Innovaccer,Data Analyst,Specialist,23,New Delhi,"₹7,90,515/yr"
Accenture,Data Scientist,Specialist,18,New Delhi,"₹11,96,560/yr"
Philips,Machine Learning Engineer,Specialist,1,Bangalore,"₹23,00,000/yr"
Flutura,Data Scientist,Specialist,13,Bangalore,"₹7,58,376/yr"
Tesco Bengaluru,Data Analyst,Specialist,4,Bangalore,"₹9,58,143/yr"
TCS,Data Engineer,Specialist,1,Bangalore,"₹5,20,000/yr"
Hinduja Global Solutions,Data Scientist,Specialist,3,Bangalore,"₹12,84,643/yr"
neha gupta,Data Scientist,Specialist,1,Bangalore,"₹5,00,000/yr"
Paytm,Data Engineer,Manager,1,New Delhi,"₹33,53,185/yr"
IBM,Data Scientist,Specialist,9,Hyderabad,"₹6,28,945/yr"
Tata Consultancy Services Big,Data Engineer,Specialist,5,Mumbai,"₹5,50,000/yr"
Ubique Systems,Data Analyst,Specialist,2,Pune,"₹8,33,472/yr"
NITS,Data Analyst,Specialist,4,New Delhi,"₹5,32,302/yr"
Greenlight Planet,Machine Learning Engineer,Specialist,1,New Delhi,"₹28,76,666/yr"
Toppr.com,Data Scientist,Specialist,1,Hyderabad,"₹18,57,397/yr"
Wolters Kluwer,Data Scientist,Specialist,10,Pune,"₹11,54,579/yr"
Aria Tech IT Solutions,Data Analyst,Specialist,1,Hyderabad,"₹6,02,928/yr"
Thoughtworks,Senior Data Scientist,Specialist,1,Pune,"₹36,54,010/yr"
Collabera,Data Scientist,Specialist,1,Bangalore,"₹5,11,613/yr"
Insight Data Science,Data Science,Specialist,1,Pune,"₹4,52,203/yr"
Eli Lilly and Company,Data Engineer,Specialist,1,Bangalore,"₹8,60,000/yr"
Total Infrastructure Management Solutions,Data Analyst,Specialist,3,Bangalore,"₹3,18,624/yr"
CloudFronts Technologies,Data Analyst,Specialist,2,Mumbai,"₹8,88,936/yr"
OYO,Data Analyst,Manager,1,New Delhi,"₹13,27,509/yr"
First Student Data Scientist,Data Analyst,Specialist,1,Pune,"₹4,53,300/yr"
Microsoft,Data Scientist,Specialist,2,Mumbai,"₹26,00,220/yr"
Snapdeal,Data Engineer,Specialist,1,New Delhi,"₹12,30,555/yr"
BT,Data Engineer,Specialist,2,Bangalore,"₹12,34,705/yr"
Privado,Machine Learning Engineer,Specialist,1,Pune,"₹1,93,476/yr"
Automation Engineering,Data Scientist,Manager,1,Bangalore,"₹12,83,865/yr"
Genpact,Data Scientist,Specialist,1,Pune,"₹16,00,000/yr"
PeopleStrong Technologies,Machine Learning Engineer,Specialist,1,New Delhi,"₹12,40,055/yr"
DivIHN Integration,Data Engineer,Specialist,1,Pune,"₹6,20,027/yr"
BOLD,Data Analyst,Specialist,4,New Delhi,"₹11,51,955/yr"
FIS,Machine Learning Engineer,Specialist,1,Pune,"₹9,67,394/yr"
Peacock Solar,Data Analyst,Specialist,1,Mumbai,"₹3,22,464/yr"
Société Générale,Data Scientist,Specialist,13,Bangalore,"₹18,70,000/yr"
Tata Consultancy Services,Data Engineer,Manager,5,Pune,"₹12,66,074/yr"
GE Healthcare,Data Scientist,Specialist,5,Bangalore,"₹15,72,054/yr"
Ambrapali Electrotech,Junior Data Scientist,Specialist,1,Pune,"₹4,13,058/yr"
LTI,Data Engineer,Specialist,7,New Delhi,"₹5,02,442/yr"
Persistent Systems,Data Scientist,Manager,1,Pune,"₹1,31,81,609/yr"
Jio,Data Scientist,Specialist,11,Bangalore,"₹14,70,000/yr"
Data Sutram,Data Scientist,Specialist,1,Bangalore,"₹5,88,795/yr"
Piramal Enterprises,Data Analyst,Specialist,3,Mumbai,"₹14,16,324/yr"
Optum,Data Scientist,Manager,2,Hyderabad,"₹38,68,877/yr"
HCL Technologies,Data Engineer,Specialist,1,Mumbai,"₹3,21,853/yr"
NIIT,Data Scientist,Specialist,1,Bangalore,"₹7,00,000/yr"
Tech Mahindra,Data Scientist,Specialist,1,New Delhi,"₹6,20,028/yr"
i4u Labs,Data Scientist,Manager,1,Bangalore,"₹1,06,93,923/yr"
Skit,Machine Learning Engineer,Specialist,1,Bangalore,"₹11,05,372/yr"
Automation Engineering,Data Scientist,Specialist,1,Bangalore,"₹3,60,000/yr"
Orange Senior,Machine Learning Engineer,Manager,1,New Delhi,"₹48,41,239/yr"
Wipro Technologies,Data Scientist,Specialist,2,New Delhi,"₹50,92,618/yr"
WNS,Data Analyst,Specialist,3,Bangalore,"₹8,56,466/yr"
TurningCloud Solutions,Data Scientist,Specialist,2,New Delhi,"₹4,24,014/yr"
Capital One,Data Scientist,Specialist,2,Bangalore,"₹15,88,612/yr"
InsideView,Data Analyst,Specialist,2,Hyderabad,"₹8,76,660/yr"
Apsidata solutions,Data Analyst,Specialist,4,New Delhi,"₹2,63,808/yr"
ACS Solutions,Data Engineer,Specialist,2,Hyderabad,"₹11,56,731/yr"
Code Karo Yaaro,Machine Learning Engineer,Specialist,1,Hyderabad,"₹1,21,080/yr"
Computer Generated Solutions,Data Engineer,Specialist,1,Hyderabad,"₹8,38,593/yr"
Strattek Consulting,Data Scientist,Specialist,1,Pune,"₹96,000/yr"
Delhivery,Data Engineer,Specialist,1,New Delhi,"₹14,12,565/yr"
KNOEMA,Data Engineer,Specialist,1,Bangalore,"₹11,82,371/yr"
Sixth Energy Technologies,Machine Learning Engineer,Specialist,2,Bangalore,"₹3,10,014/yr"
Savitribai Phule Pune University,Data Scientist,Specialist,1,Pune,"₹7,00,000/yr"
Ericsson-Worldwide,Data Analyst,Specialist,5,Bangalore,"₹5,00,857/yr"
myGate,Data Scientist,Manager,1,Bangalore,"₹41,08,546/yr"
Optum Global Solutions,Data Scientist,Specialist,2,Bangalore,"₹12,13,107/yr"
Hero MotoCorp,Machine Learning Engineer,Specialist,1,New Delhi,"₹8,28,777/yr"
ZS Associates,Data Analyst,Specialist,10,Pune,"₹7,12,615/yr"
First American Financial Corporation,Data Scientist,Specialist,1,Bangalore,"₹8,35,202/yr"
UniQreate,Data Scientist,Specialist,5,Bangalore,"₹5,16,323/yr"
Dell Technologies,Data Analyst,Specialist,5,Hyderabad,"₹10,07,334/yr"
Fields Data,Data Analyst,Specialist,1,Mumbai,"₹3,19,668/yr"
Proven Consult,Data Scientist,Specialist,1,Bangalore,"₹7,72,648/yr"
Deccan Infosystems,Machine Learning Engineer,Specialist,1,Bangalore,"₹4,12,663/yr"
Vmoksha Technologies,Data Scientist,Specialist,1,Bangalore,"₹4,99,807/yr"
Everlytics,Data Scientist,Specialist,4,Bangalore,"₹4,32,776/yr"
Berkadia,Data Analyst,Manager,1,Hyderabad,"₹6,61,326/yr"
Perpule,Data Scientist,Specialist,1,Bangalore,"₹12,92,428/yr"
Exposys Data Labs,Data Scientist,Specialist,3,Bangalore,"₹4,33,440/yr"
Bartleby Technologies,Machine Learning Engineer,Manager,1,Bangalore,"₹36,52,410/yr"
Knowledge Solutions India,Machine Learning Engineer,Specialist,1,Mumbai,"₹45,144/yr"
itvedant,Machine Learning Engineer,Specialist,1,Mumbai,"₹4,37,856/yr"
PayNearby,Data Engineer,Specialist,1,Mumbai,"₹6,50,000/yr"
Barclays,Data Engineer,Specialist,3,Pune,"₹11,45,314/yr"
Mercedes-Benz Research and Development India,Machine Learning Engineer,Specialist,1,Bangalore,"₹9,16,285/yr"
Tata Motors,Data Scientist,Specialist,1,Mumbai,"₹7,49,664/yr"
Pisyst,Junior Data Scientist,Specialist,1,Pune,"₹1,60,580/yr"
Self Opportunity,Data Scientist,Specialist,1,Mumbai,"₹6,44,928/yr"
Philips,Machine Learning Engineer,Specialist,1,Bangalore,"₹4,26,816/yr"
Infort Technology,Data Analyst,Specialist,1,Pune,"₹4,35,192/yr"
Flipkart,Data Analyst,Specialist,9,Bangalore,"₹6,10,857/yr"
College Board,Data Scientist,Specialist,1,Hyderabad,"₹12,05,860/yr"
Sunrise Senior Living,Data Engineer,Specialist,1,Mumbai,"₹1,00,000/yr"
Not Applicable,Data Scientist,Specialist,1,Hyderabad,"₹18,32,570/yr"
LTI,Data Scientist,Specialist,1,Hyderabad,"₹10,41,195/yr"
Birlasoft,Data Scientist,Specialist,2,Pune,"₹52,16,933/yr"
Ford Motor Company,Data Analyst,Specialist,3,New Delhi,"₹12,00,000/yr"
Google,Data Analyst,Manager,1,Mumbai,"₹6,49,251/yr"
Vi,Data Analyst,Manager,1,Hyderabad,"₹18,96,707/yr"
Google,Machine Learning Engineer,Specialist,3,Bangalore,"₹12,44,206/yr"
Ericsson IT Solutions & Services,Data Scientist,Specialist,2,New Delhi,"₹8,68,995/yr"
Quantiphi,Data Scientist,Specialist,1,Mumbai,"₹1,52,940/yr"
Neal Analytics,Data Engineer,Specialist,2,Pune,"₹6,85,014/yr"
DeepEdge,Machine Learning Engineer,Manager,1,Hyderabad,"₹32,00,850/yr"
upGrad,Data Scientist,Specialist,1,Mumbai,"₹21,74,169/yr"
b3Intelligence,Data Analyst,Specialist,6,New Delhi,"₹3,94,920/yr"
Loginworks,Data Scientist,Specialist,2,New Delhi,"₹5,27,901/yr"
HCL Technologies,Data Scientist,Specialist,6,New Delhi,"₹6,90,381/yr"
Samsung R&D Institute India - Bangalore,Data Scientist,Specialist,2,Bangalore,"₹19,75,545/yr"
UnitedHealthCare,Data Scientist,Specialist,1,Bangalore,"₹8,25,425/yr"
Tiger Analytics,Data Engineer,Specialist,3,Bangalore,"₹12,08,801/yr"
Maruti Suzuki,Data Scientist,Specialist,1,Bangalore,"₹3,60,000/yr"
Betterplace Safety Solutions,Data Analyst,Specialist,2,Bangalore,"₹1,84,092/yr"
GE Aviation,Data Scientist,Specialist,3,Bangalore,"₹13,49,689/yr"
Fiserv,Data Science,Specialist,1,Pune,"₹10,36,984/yr"
Unified Healthcare Group,Data Scientist,Specialist,1,Bangalore,"₹6,16,488/yr"
Kohler,Senior Data Scientist,Manager,1,Pune,"₹37,31,084/yr"
Softech Solutions (India),Data Engineer,Specialist,2,Pune,"₹4,77,369/yr"
Schlumberger,Data Scientist,Specialist,1,Bangalore,"₹10,88,834/yr"
HDFC Securities,Data Analyst,Specialist,1,Mumbai,"₹13,36,653/yr"
Klaxon India Private Limited,Data Engineer,Specialist,1,Hyderabad,"₹10,74,883/yr"
Razorthink,Data Engineer,Specialist,2,Bangalore,"₹9,74,234/yr"
Philips,Data Scientist,Manager,2,Bangalore,"₹36,86,538/yr"
IDC (International Data Corporation),Data Scientist,Specialist,1,Bangalore,"₹4,52,203/yr"
Tesco Bengaluru,Data Scientist,Specialist,1,Bangalore,"₹25,12,238/yr"
HSBC Software Development India,Data Scientist,Specialist,1,Hyderabad,"₹10,18,095/yr"
Rahul Industries,Data Scientist,Specialist,1,Mumbai,"₹60,44,006/yr"
Santronix,Data Engineer,Manager,1,Pune,"₹5,75,843/yr"
Accenture,Data Engineer,Specialist,11,Hyderabad,"₹7,06,283/yr"
NetApp,Data Scientist,Specialist,1,Bangalore,"₹10,00,000/yr"
Shaw Academy,Data Scientist,Specialist,2,Bangalore,"₹14,33,708/yr"
URS Technologies Solutions,Data Scientist,Specialist,1,Pune,"₹9,48,931/yr"
CreditNirvana,Data Scientist,Specialist,2,Bangalore,"₹12,45,989/yr"
Myelin Foundry,Machine Learning Engineer,Specialist,1,Bangalore,"₹8,00,000/yr"
Infosys,Junior Data Scientist,Specialist,1,Pune,"₹10,38,730/yr"
Nestaway Technologies,Data Scientist,Specialist,1,Bangalore,"₹17,08,740/yr"
AIG,Data Analyst,Specialist,2,Mumbai,"₹11,87,386/yr"
IndusInd Bank,Data Scientist,Specialist,1,Mumbai,"₹20,54,761/yr"
Scry Analytics,Data Scientist,Manager,1,New Delhi,"₹39,31,808/yr"
KibbCom,Data Scientist,Specialist,1,Bangalore,"₹4,20,000/yr"
Maxgen Technologies,Data Scientist,Specialist,1,Mumbai,"₹1,65,341/yr"
GE,Data Engineer,Specialist,1,Bangalore,"₹3,86,952/yr"
iNeuron,Machine Learning Engineer,Manager,1,Bangalore,"₹18,04,990/yr"
Ericsson IT Solutions & Services,Data Scientist,Specialist,1,Hyderabad,"₹9,00,000/yr"
Zomato,Machine Learning Engineer,Specialist,1,New Delhi,"₹14,38,333/yr"
Innovaccer,Data Engineer,Specialist,3,New Delhi,"₹4,47,475/yr"
Don't Know,Data Scientist,Specialist,1,Hyderabad,"₹3,01,464/yr"
HSBC,Data Analyst,Specialist,15,Bangalore,"₹8,39,303/yr"
Quantiphi,Data Engineer,Specialist,15,Bangalore,"₹7,95,550/yr"
Deutsche Bank,Data Scientist,Specialist,1,Bangalore,"₹15,39,717/yr"
First Student,Data Analyst,Specialist,3,New Delhi,"₹3,76,827/yr"
First Student,Data Analyst,Specialist,2,Pune,"₹2,77,519/yr"
Careerera,Data Scientist,Specialist,1,Bangalore,"₹12,84,643/yr"
HDFC Standard Life Insurance,Data Scientist,Specialist,3,Mumbai,"₹12,21,714/yr"
Wipro,Data Scientist,Specialist,3,Mumbai,"₹3,64,416/yr"
Tata Communications,Data Analyst,Specialist,3,Mumbai,"₹3,74,832/yr"
IBM,Data Engineer,Manager,1,Pune,"₹15,79,696/yr"
Naerial Consultancy,Data Engineer,Specialist,1,Mumbai,"₹10,42,947/yr"
Applied Materials,Data Scientist,Specialist,5,Bangalore,"₹13,41,316/yr"
LatentView Analytics,Data Analyst,Specialist,3,Bangalore,"₹6,24,780/yr"
AffinityAnswers,Data Engineer,Specialist,2,Bangalore,"₹7,35,014/yr"
VINAYA KUMAR,Data Scientist,Specialist,1,Bangalore,"₹8,00,000/yr"
Virtusa,Data Engineer,Specialist,2,Bangalore,"₹6,74,480/yr"
Collabera,Data Scientist,Specialist,1,New Delhi,"₹10,00,000/yr"
Kantar,Data Analyst,Specialist,7,Hyderabad,"₹4,07,376/yr"
DataBeat,Data Analyst,Specialist,1,Hyderabad,"₹1,86,480/yr"
Infosys,Data Analyst,Specialist,32,Bangalore,"₹5,62,096/yr"
Actiknow,Data Analyst,Specialist,4,New Delhi,"₹3,63,669/yr"
Reckonsys,Data Scientist,Specialist,2,Bangalore,"₹13,33,764/yr"
Anonymous,Data Engineer,Manager,1,New Delhi,"₹12,37,534/yr"
Graco,Data Analyst,Manager,1,Pune,"₹24,16,943/yr"
Verizon,Data Engineer,Specialist,1,Hyderabad,"₹10,20,348/yr"
Sampoorna,Data Engineer,Manager,1,Pune,"₹13,63,049/yr"
3LOQ Labs,Data Scientist,Specialist,2,Hyderabad,"₹7,78,644/yr"
Subex,Machine Learning Engineer,Manager,1,Bangalore,"₹32,79,135/yr"
Shashank Medi Pharma,Data Scientist,Specialist,1,Bangalore,"₹2,35,379/yr"
Publicis Sapient,Data Engineer,Specialist,2,Bangalore,"₹16,54,767/yr"
Aashish sharma,Data Scientist,Specialist,1,Bangalore,"₹12,25,579/yr"
Xtel Communications,Data Analyst,Manager,1,Mumbai,"₹39,97,044/yr"
Accenture,Data Engineer,Manager,1,New Delhi,"₹31,75,314/yr"
Innovatus Technologies,Data Analyst,Specialist,1,Pune,"₹3,14,292/yr"
Great Learning,Data Scientist,Specialist,2,Hyderabad,"₹7,77,837/yr"
Central Test,Data Analyst,Specialist,3,Bangalore,"₹4,70,000/yr"
Smartbridge Educational Services,Machine Learning Engineer,Specialist,1,Hyderabad,"₹1,08,408/yr"
TCS e-Serve International,Data Scientist,Manager,1,Bangalore,"₹27,86,335/yr"
Silfra Technologies,Data Scientist,Specialist,1,Bangalore,"₹7,40,000/yr"
Dell Technologies,Data Scientist,Specialist,3,Hyderabad,"₹8,25,326/yr"
Housing.com,Data Scientist,Specialist,2,New Delhi,"₹14,03,697/yr"
Toptal,Data Scientist,Specialist,1,Bangalore,"₹31,75,515/yr"
Globex Digital Solutions,Data Scientist,Specialist,1,Pune,"₹12,84,643/yr"
GlobusSoft,Data Scientist,Manager,1,Bangalore,"₹10,64,313/yr"
BridgeLabz Solutions,Machine Learning Engineer,Manager,1,Mumbai,"₹9,77,668/yr"
Keysight Technologies,Data Analyst,Specialist,3,New Delhi,"₹7,05,134/yr"
Adecco,Data Scientist,Specialist,1,Bangalore,"₹13,49,689/yr"
TVM Infotech,Data Scientist,Specialist,1,Bangalore,"₹2,47,008/yr"
Oracle,Data Scientist,Specialist,8,Bangalore,"₹12,94,984/yr"
Colgate-Palmolive,Data Engineer,Manager,1,Mumbai,"₹18,75,113/yr"
ManCorp Innovation Labs,Machine Learning Engineer,Specialist,1,Pune,"₹14,93,283/yr"
Team Computers,Data Analyst,Specialist,4,New Delhi,"₹2,93,232/yr"
XYZ,Data Scientist,Manager,1,Bangalore,"₹7,13,673/yr"
PK,Data Analyst,Specialist,4,Hyderabad,"₹4,52,137/yr"
Vodafone,Data Engineer,Specialist,1,Pune,"₹14,10,268/yr"
Deloitte,Data Scientist,Specialist,7,Hyderabad,"₹14,83,132/yr"
Indian Institute of Science,Machine Learning Engineer,Specialist,1,Bangalore,"₹20,63,316/yr"
ZS Associates,Data Scientist,Specialist,10,Pune,"₹12,94,039/yr"
EarlySalary.com,Data Engineer,Specialist,1,Pune,"₹5,13,690/yr"
ICICI Bank,Data Analyst,Specialist,1,Hyderabad,"₹19,76,461/yr"
ZS Associates,Data Engineer,Specialist,1,Pune,"₹16,50,000/yr"
ALL IT Services,Data Engineer,Manager,1,Bangalore,"₹27,35,870/yr"
Teradata,Data Engineer,Specialist,7,Pune,"₹15,07,325/yr"
Blue Dart Express,Data Analyst,Manager,1,Mumbai,"₹32,28,357/yr"
Livpure,Machine Learning Engineer,Specialist,1,Bangalore,"₹6,21,583/yr"
EarlySalary.com,Data Science,Specialist,2,Pune,"₹4,23,216/yr"
Centium Consulting,Data Engineer,Specialist,1,Pune,"₹3,82,787/yr"
Bajaj Finance,Senior Data Scientist,Specialist,2,Pune,"₹13,92,244/yr"
Webi7,Data Scientist,Specialist,1,Bangalore,"₹9,34,860/yr"
Webhelp,Data Engineer,Specialist,2,New Delhi,"₹9,16,326/yr"
AlgoAnalytics Financial Consultancy,Data Scientist,Specialist,11,Pune,"₹7,42,883/yr"
GlobalData,Data Analyst,Specialist,9,Hyderabad,"₹3,63,228/yr"
D.A.T.A.,Data Analyst,Specialist,1,Pune,"₹3,28,136/yr"
Infosys,Machine Learning Engineer,Specialist,2,Bangalore,"₹8,32,266/yr"
Comsense Technologies,Data Scientist,Specialist,1,Pune,"₹3,96,166/yr"
AXA GO Business Operations,Data Engineer,Specialist,1,Pune,"₹12,10,770/yr"
Knowx Innovations,Machine Learning Engineer,Specialist,1,Bangalore,"₹1,62,624/yr"
Cerner,Data Analyst,Specialist,8,Bangalore,"₹8,17,059/yr"
RAJ ELECTRICAL WORK,Data Engineer,Specialist,1,Bangalore,"₹6,20,027/yr"
Fractal,Data Engineer,Specialist,1,Mumbai,"₹12,30,982/yr"
Brain O Vision,Machine Learning Engineer,Specialist,1,Hyderabad,"₹1,28,988/yr"
Exponentia DataLabs,Data Scientist,Specialist,1,Bangalore,"₹12,00,000/yr"
XPO Logistics,Data Scientist,Specialist,3,Mumbai,"₹15,81,030/yr"
Amazon,Data Scientist,Specialist,8,New Delhi,"₹20,63,316/yr"
CrowdANALYTIX,Data Scientist,Specialist,1,Bangalore,"₹7,50,000/yr"
Freelancer,Data Scientist,Specialist,2,Pune,"₹10,01,630/yr"
GetMyUni,Data Scientist,Specialist,1,Bangalore,"₹8,56,429/yr"
Thoughtworks,Data Scientist,Manager,1,New Delhi,"₹81,56,208/yr"
Evolvus,Data Analyst,Specialist,1,Pune,"₹2,16,827/yr"
Amazon,Data Analyst,Specialist,2,Hyderabad,"₹9,98,364/yr"
HERE Technologies,Data Analyst,Manager,2,Mumbai,"₹7,60,110/yr"
Resource Technologies,Machine Learning Engineer,Specialist,1,Hyderabad,"₹2,19,432/yr"
Bharat Light & Power,Data Analyst,Specialist,3,Bangalore,"₹8,06,162/yr"
TECH I.S,Data Scientist,Specialist,2,Bangalore,"₹7,93,932/yr"
Quadrant 4 Systems,Data Scientist,Specialist,1,Bangalore,"₹10,26,478/yr"
Kissht,Data Scientist,Manager,1,Mumbai,"₹20,70,971/yr"
TEKsystems,Data Engineer,Specialist,1,New Delhi,"₹16,43,809/yr"
Innodata,Machine Learning Engineer,Specialist,1,New Delhi,"₹3,16,740/yr"
Virtual Employee,Data Engineer,Specialist,1,Bangalore,"₹13,00,000/yr"
Accenture,Data Analyst,Manager,5,Hyderabad,"₹14,70,943/yr"
Impressico Business Solutions,Data Engineer,Specialist,1,New Delhi,"₹6,02,930/yr"
Logipro Software,Data Engineer,Manager,1,Bangalore,"₹7,46,276/yr"
The Self Employed Association,Data Scientist,Manager,1,Bangalore,"₹11,52,061/yr"
Nagarro,Data Analyst,Specialist,5,New Delhi,"₹11,19,076/yr"
CASHe,Data Scientist,Manager,1,Mumbai,"₹31,83,857/yr"
Selling Simplified,Data Analyst,Specialist,3,Pune,"₹5,35,296/yr"
iNurture Education Solutions,Data Scientist,Manager,1,Bangalore,"₹6,44,820/yr"
Exdion,Data Scientist,Specialist,1,Bangalore,"₹6,01,957/yr"
Challenger Technologies,Data Engineer,Specialist,1,Mumbai,"₹1,08,408/yr"
Shenzyn,Data Scientist,Specialist,1,Bangalore,"₹5,88,795/yr"
Gemini Solutions,Data Engineer,Specialist,1,New Delhi,"₹1,80,000/yr"
Fidelity Investments,Data Engineer,Manager,1,Bangalore,"₹30,20,175/yr"
Ravindra Kala Vidyalaya,Machine Learning Engineer,Specialist,1,Hyderabad,"₹10,27,381/yr"
Neo Media World,Data Scientist,Specialist,1,Pune,"₹9,60,000/yr"
Seernet Technologies,Data Engineer,Specialist,1,Mumbai,"₹31,23,584/yr"
Algoritmo (Singapore),Data Scientist,Specialist,1,Pune,"₹1,92,696/yr"
Mindtree,Data Analyst,Specialist,16,Bangalore,"₹5,86,329/yr"
Upwork,Data Analyst,Specialist,3,New Delhi,"₹3,38,796/yr"
Dynata,Data Analyst,Manager,1,Hyderabad,"₹10,09,398/yr"
Ecolab,Data Analyst,Specialist,3,Pune,"₹6,10,857/yr"
Mahindra First Choice Wheels,Data Analyst,Specialist,3,Bangalore,"₹6,02,066/yr"
IndiaMART,Machine Learning Engineer,Specialist,1,New Delhi,"₹3,22,465/yr"
HARMAN,Data Analyst,Specialist,4,Pune,"₹6,40,451/yr"
Innovaccer,Data Scientist,Specialist,8,New Delhi,"₹12,39,994/yr"
ICS Consultancy,Data Engineer,Manager,1,Mumbai,"₹64,31,711/yr"
Verificient Technologies,Data Analyst,Specialist,20,Pune,"₹1,84,929/yr"
ACD Communications,Data Engineer,Specialist,1,Hyderabad,"₹8,66,307/yr"
Marks & Spencer,Data Engineer,Manager,1,New Delhi,"₹20,24,819/yr"
Águas Guariroba,Data Analyst,Specialist,1,Pune,"₹6,66,792/yr"
ZS Associates,Data Science Associate,Specialist,9,Pune,"₹12,03,913/yr"
Globex Digital Solutions,Machine Learning Engineer,Specialist,1,Hyderabad,"₹13,43,603/yr"
DXC Technology,Data Scientist,Specialist,3,Hyderabad,"₹12,52,143/yr"
Deloitte,Machine Learning Engineer,Manager,1,Bangalore,"₹25,52,364/yr"
Exadatum Big,Data Engineer,Manager,3,Pune,"₹24,34,879/yr"
iNeuron,Data Scientist,Specialist,6,Bangalore,"₹4,50,979/yr"
Persistent Systems,Data Scientist,Specialist,1,Pune,"₹45,32,518/yr"
Precily,Data Scientist,Specialist,2,New Delhi,"₹6,70,578/yr"
ICS Consultancy,Machine Learning Engineer,Specialist,1,Mumbai,"₹18,81,045/yr"
Aptus Data Labs,Data Engineer,Specialist,1,Hyderabad,"₹9,30,041/yr"
Innodatatics,Data Scientist,Specialist,3,Bangalore,"₹1,28,460/yr"
